,美国,日本,英国,加拿大,德国,法国,意大利,中国,印度,巴西,俄罗斯,南非,韩国,澳大利亚,墨西哥,印度尼西亚,沙特阿拉伯,土耳其,阿根廷,欧元区,G20总计
2006-09-30,8680.224,8013.474211676251,1139.1163606991736,922.4299548660064,2022.657623174655,1515.8814502277962,2081.032639694374,702.731825543762,732.8479599200377,715.515669501544,97.05294027540332,,284.8214489408929,74.37773738804643,365.0202297584467,130.69123843886862,97.3570734873163,246.36693077532112,164.6342616503969,5619.571713096826,33605.805269115124
2006-12-31,8680.224,8013.474211676251,1139.1163606991736,922.4299548660064,2022.657623174655,1515.8814502277962,2081.032639694374,702.731825543762,732.8479599200377,715.515669501544,97.05294027540332,,284.8214489408929,74.37773738804643,365.0202297584467,130.69123843886862,97.3570734873163,246.36693077532112,164.6342616503969,5619.571713096826,33605.805269115124
2007-03-31,9229.172,7920.725014262846,1334.2968755102029,986.768238152872,2218.8911783360663,1739.0023557211048,2299.290090822379,1034.6523455438637,918.088479922919,880.5314050338542,104.40518042643092,,308.9369072397916,82.6364708722619,391.6559050934716,164.7653426071548,71.19232583055363,257.26004332289415,178.65133080316485,6257.18362487955,36378.10511438138
2007-06-30,9229.172,7920.725014262846,1334.2968755102029,986.768238152872,2218.8911783360663,1739.0023557211048,2299.290090822379,1034.6523455438637,918.088479922919,880.5314050338542,104.40518042643092,,308.9369072397916,82.6364708722619,391.6559050934716,164.7653426071548,71.19232583055363,257.26004332289415,178.65133080316485,6257.18362487955,36378.10511438138
2007-09-30,9229.172,7920.725014262846,1334.2968755102029,986.768238152872,2218.8911783360663,1739.0023557211048,2299.290090822379,1034.6523455438637,918.088479922919,880.5314050338542,104.40518042643092,,308.9369072397916,82.6364708722619,391.6559050934716,164.7653426071548,71.19232583055363,257.26004332289415,178.65133080316485,6257.18362487955,36378.10511438138
2007-12-31,9229.172,7920.725014262846,1334.2968755102029,986.768238152872,2218.8911783360663,1739.0023557211048,2299.290090822379,1034.6523455438637,918.088479922919,880.5314050338542,104.40518042643092,,308.9369072397916,82.6364708722619,391.6559050934716,164.7653426071548,71.19232583055363,257.26004332289415,178.65133080316485,6257.18362487955,36378.10511438138
2008-03-31,10699.805,9235.480246498872,1488.9321176470578,1092.605896907217,2481.804972138825,2043.4645457858312,2557.4338012003445,1246.8815946395391,891.5943369759225,1041.5941922841769,123.66674642124958,,270.7999744838407,124.00872120069442,471.648782426767,154.3543666578579,62.666702208,290.8291386725111,194.5688420906009,7082.703319125001,41554.84329736431
2008-06-30,10699.805,9235.480246498872,1488.9321176470578,1092.605896907217,2481.804972138825,2043.4645457858312,2557.4338012003445,1246.8815946395391,891.5943369759225,1041.5941922841769,123.66674642124958,,270.7999744838407,124.00872120069442,471.648782426767,154.3543666578579,62.666702208,290.8291386725111,194.5688420906009,7082.703319125001,41554.84329736431
2008-09-30,10699.805,9235.480246498872,1488.9321176470578,1092.605896907217,2481.804972138825,2043.4645457858312,2557.4338012003445,1246.8815946395391,891.5943369759225,1041.5941922841769,123.66674642124958,,270.7999744838407,124.00872120069442,471.648782426767,154.3543666578579,62.666702208,290.8291386725111,194.5688420906009,7082.703319125001,41554.84329736431
2008-12-31,10699.805,9235.480246498872,1488.9321176470578,1092.605896907217,2481.804972138825,2043.4645457858312,2557.4338012003445,1246.8815946395391,891.5943369759225,1041.5941922841769,123.66674642124958,,270.7999744838407,124.00872120069442,471.648782426767,154.3543666578579,62.666702208,290.8291386725111,194.5688420906009,7082.703319125001,41554.84329736431
2009-03-31,12311.349,10515.882583090111,1566.2950900451783,1124.4983512903495,2517.148721779662,2269.602784568979,2565.6752860806787,1763.6777757349275,976.4919099671888,1078.5800356909567,121.26202036752431,,271.77030558213835,154.3788400348699,393.1020677183139,142.89699407273218,60.02650056800005,280.5709029581356,184.4589831614636,7352.42679242932,45650.09494514052
