,美国,日本,英国,加拿大,德国,法国,意大利,中国,印度,巴西,俄罗斯,南非,韩国,澳大利亚,墨西哥,印度尼西亚,沙特阿拉伯,土耳其,阿根廷,欧元区,G20总计
2002-03-31,5779.5,6711.333333333334,1367.63252,559.92618,,,,2681.2652173913043,54.81479304345408,18.57085,0.0293995651289999,0.039140988975,0.8656101,0.345475,0.1318079798130936,0.0544967587250096,0.08379909,0.0043683998985844,4.0640562e-05,6228.8254799999995,23403.4225122912
2002-06-30,5779.5,6711.333333333334,1367.63252,559.92618,,,,2681.2652173913043,54.81479304345408,18.57085,0.0293995651289999,0.039140988975,0.8656101,0.345475,0.1318079798130936,0.0544967587250096,0.08379909,0.0043683998985844,4.0640562e-05,6228.8254799999995,23403.4225122912
2002-09-30,5779.5,6711.333333333334,1367.63252,559.92618,,,,2681.2652173913043,54.81479304345408,18.57085,0.0293995651289999,0.039140988975,0.8656101,0.345475,0.1318079798130936,0.0544967587250096,0.08379909,0.0043683998985844,4.0640562e-05,6228.8254799999995,23403.4225122912
2002-12-31,5779.5,6711.333333333334,1367.63252,559.92618,,,,2681.2652173913043,54.81479304345408,18.57085,0.0293995651289999,0.039140988975,0.8656101,0.345475,0.1318079798130936,0.0544967587250096,0.08379909,0.0043683998985844,4.0640562e-05,6228.8254799999995,23403.4225122912
2003-03-31,6074.0,6774.666666666667,1481.90839,598.21304,,,,3206.1275362318843,63.75398701404481,19.1608882,0.0407808512209999,0.044215142136,0.90439125,0.38623,0.1418628193340616,0.0587789193425558,0.09082908,0.0050125044466866,6.550280400000001e-05,6640.66836,24860.17103418188
2003-06-30,6074.0,6774.666666666667,1481.90839,598.21304,,,,3206.1275362318843,63.75398701404481,19.1608882,0.0407808512209999,0.044215142136,0.90439125,0.38623,0.1418628193340616,0.0587789193425558,0.09082908,0.0050125044466866,6.550280400000001e-05,6640.66836,24860.17103418188
2003-09-30,6074.0,6774.666666666667,1481.90839,598.21304,,,,3206.1275362318843,63.75398701404481,19.1608882,0.0407808512209999,0.044215142136,0.90439125,0.38623,0.1418628193340616,0.0587789193425558,0.09082908,0.0050125044466866,6.550280400000001e-05,6640.66836,24860.17103418188
2003-12-31,6074.0,6774.666666666667,1481.90839,598.21304,,,,3206.1275362318843,63.75398701404481,19.1608882,0.0407808512209999,0.044215142136,0.90439125,0.38623,0.1418628193340616,0.0587789193425558,0.09082908,0.0050125044466866,6.550280400000001e-05,6640.66836,24860.17103418188
2004-03-31,6424.7,6842.0,1617.75902,660.5365800000001,,,,3669.676811594203,73.93321555106868,22.3146426,0.054567596589,0.0502448837,0.97027635,0.420615,0.1506677027355137,0.0634976064173581,0.11015352,0.0061549516158679,9.193053e-05,7063.5996,26376.346139286863
2004-06-30,6424.7,6842.0,1617.75902,660.5365800000001,,,,3669.676811594203,73.93321555106868,22.3146426,0.054567596589,0.0502448837,0.97027635,0.420615,0.1506677027355137,0.0634976064173581,0.11015352,0.0061549516158679,9.193053e-05,7063.5996,26376.346139286863
2004-09-30,6424.7,6842.0,1617.75902,660.5365800000001,,,,3669.676811594203,73.93321555106868,22.3146426,0.054567596589,0.0502448837,0.97027635,0.420615,0.1506677027355137,0.0634976064173581,0.11015352,0.0061549516158679,9.193053e-05,7063.5996,26376.346139286863
2004-12-31,6424.7,6842.0,1617.75902,660.5365800000001,,,,3669.676811594203,73.93321555106868,22.3146426,0.054567596589,0.0502448837,0.97027635,0.420615,0.1506677027355137,0.0634976064173581,0.11015352,0.0061549516158679,9.193053e-05,7063.5996,26376.346139286863
2005-03-31,6688.0,6866.666666666667,1822.40555,710.77666,,,,4329.789855072464,89.56488679838088,25.2819996,0.0740989594949999,0.0605287814394999,1.040240025,0.455065,0.1699499241563596,0.073789600859076,0.12117735,0.0077224442918007,0.000112200419,7654.70304,28189.19134242317
2005-06-30,6688.0,6866.666666666667,1822.40555,710.77666,,,,4329.789855072464,89.56488679838088,25.2819996,0.0740989594949999,0.0605287814394999,1.040240025,0.455065,0.1699499241563596,0.073789600859076,0.12117735,0.0077224442918007,0.000112200419,7654.70304,28189.19134242317
2005-09-30,6688.0,6866.666666666667,1822.40555,710.77666,,,,4329.789855072464,89.56488679838088,25.2819996,0.0740989594949999,0.0605287814394999,1.040240025,0.455065,0.1699499241563596,0.073789600859076,0.12117735,0.0077224442918007,0.000112200419,7654.70304,28189.19134242317
2005-12-31,6688.0,6866.666666666667,1822.40555,710.77666,,,,4329.789855072464,89.56488679838088,25.2819996,0.0740989594949999,0.0605287814394999,1.040240025,0.455065,0.1699499241563596,0.073789600859076,0.12117735,0.0077224442918007,0.000112200419,7654.70304,28189.19134242317
